520,0,0,0,804.96,915.2,161.2,1.3,28,59.976
478.4,0,41.6,0,804.96,915.2,161.2,1.404,28,77.01
468,0,52,0,804.96,915.2,161.2,1.404,28,82.722
457.6,0,62.4,0,804.96,915.2,161.2,1.404,28,84.66
400,0,0,0,799.5,1150.5,120,16,3,69.9375
400,0,0,0,799.5,1150.5,120,16,7,82.5822
400,0,0,0,799.5,1150.5,120,16,28,90.3033
400,0,0,0,799.5,1150.5,120,16,90,95.3388
400,0,0,0,799.5,1150.5,120,16,360,100.5981
320,0,0,80,795.4,1144.6,120,14,3,57.5166
320,0,0,80,795.4,1144.6,120,14,7,77.211
320,0,0,80,795.4,1144.6,120,14,28,91.0866
320,0,0,80,795.4,1144.6,120,14,90,100.8219
320,0,0,80,795.4,1144.6,120,14,360,108.6549
240,0,0,160,793.35,1141.65,120,9.6,3,54.2715
240,0,0,160,793.35,1141.65,120,9.6,7,72.1755
240,0,0,160,793.35,1141.65,120,9.6,28,91.758
240,0,0,160,793.35,1141.65,120,9.6,90,98.8077
240,0,0,160,793.35,1141.65,120,9.6,360,103.3956
160,0,0,240,789.25,1135.75,120,6,3,36.1437
160,0,0,240,789.25,1135.75,120,6,7,65.2377
160,0,0,240,789.25,1135.75,120,6,28,87.0582
160,0,0,240,789.25,1135.75,120,6,90,88.401
160,0,0,240,789.25,1135.75,120,6,360,99.8148
80,0,0,320,785.15,1129.85,120,4.8,3,27.4155
80,0,0,320,785.15,1129.85,120,4.8,7,54.2715
80,0,0,320,785.15,1129.85,120,4.8,28,75.7563
80,0,0,320,785.15,1129.85,120,4.8,90,85.2678
80,0,0,320,785.15,1129.85,120,4.8,360,92.7651
400,0,0,0,756.45,1088.55,160,6,3,55.0548
400,0,0,0,756.45,1088.55,160,6,7,60.0903
400,0,0,0,756.45,1088.55,160,6,28,71.5041
400,0,0,0,756.45,1088.55,160,6,90,75.9801
400,0,0,0,756.45,1088.55,160,6,360,79.0014
320,0,0,80,752.35,1082.65,160,4,3,45.879
320,0,0,80,752.35,1082.65,160,4,7,57.6285
320,0,0,80,752.35,1082.65,160,4,28,73.854
320,0,0,80,752.35,1082.65,160,4,90,81.0156
320,0,0,80,752.35,1082.65,160,4,360,85.4916
240,0,0,160,748.25,1076.75,160,4,3,37.3746
240,0,0,160,748.25,1076.75,160,4,7,56.6214
240,0,0,160,748.25,1076.75,160,4,28,74.8611
240,0,0,160,748.25,1076.75,160,4,90,87.1701
240,0,0,160,748.25,1076.75,160,4,360,88.401
160,0,0,240,746.2,1073.8,160,2.4,3,29.094
160,0,0,240,746.2,1073.8,160,2.4,7,51.0264
160,0,0,240,746.2,1073.8,160,2.4,28,68.3709
160,0,0,240,746.2,1073.8,160,2.4,90,84.0369
160,0,0,240,746.2,1073.8,160,2.4,360,92.6532
80,0,0,320,742.1,1067.9,160,3.6,3,24.8418
80,0,0,320,742.1,1067.9,160,3.6,7,43.1934
80,0,0,320,742.1,1067.9,160,3.6,28,59.4189
80,0,0,320,742.1,1067.9,160,3.6,90,63.5592
80,0,0,320,742.1,1067.9,160,3.6,360,76.092
450,0,0,0,764.65,1100.35,135,18,3,71.3922
450,0,0,0,764.65,1100.35,135,18,7,84.7083
450,0,0,0,764.65,1100.35,135,18,28,89.8557
450,0,0,0,764.65,1100.35,135,18,90,95.8983
450,0,0,0,764.65,1100.35,135,18,360,103.8432
360,0,0,90,762.6,1097.4,135,14.4,3,64.902
360,0,0,90,762.6,1097.4,135,14.4,7,80.6799
360,0,0,90,762.6,1097.4,135,14.4,28,91.5342
360,0,0,90,762.6,1097.4,135,14.4,90,100.8219
360,0,0,90,762.6,1097.4,135,14.4,360,107.3121
270,0,0,180,758.5,1091.5,135,11.7,3,55.7262
270,0,0,180,758.5,1091.5,135,11.7,7,74.3016
270,0,0,180,758.5,1091.5,135,11.7,28,93.7722
270,0,0,180,758.5,1091.5,135,11.7,90,102.2766
270,0,0,180,758.5,1091.5,135,11.7,360,108.3192
180,0,0,270,754.4,1085.6,135,9,3,41.1792
180,0,0,270,754.4,1085.6,135,9,7,70.7208
180,0,0,270,754.4,1085.6,135,9,28,90.1914
180,0,0,270,754.4,1085.6,135,9,90,103.5075
180,0,0,270,754.4,1085.6,135,9,360,113.3547
90,0,0,360,750.3,1079.7,135,8.1,3,29.4297
90,0,0,360,750.3,1079.7,135,8.1,7,56.1738
90,0,0,360,750.3,1079.7,135,8.1,28,74.1897
90,0,0,360,750.3,1079.7,135,8.1,90,86.6106
90,0,0,360,750.3,1079.7,135,8.1,360,87.7296
450,0,0,0,717.5,1032.5,180,4.5,3,59.307
450,0,0,0,717.5,1032.5,180,4.5,7,66.2448
450,0,0,0,717.5,1032.5,180,4.5,28,71.9517
450,0,0,0,717.5,1032.5,180,4.5,90,79.449
450,0,0,0,717.5,1032.5,180,4.5,360,88.8486
360,0,0,90,713.4,1026.6,180,3.6,3,51.2502
360,0,0,90,713.4,1026.6,180,3.6,7,67.4757
360,0,0,90,713.4,1026.6,180,3.6,28,82.2465
360,0,0,90,713.4,1026.6,180,3.6,90,92.0937
360,0,0,90,713.4,1026.6,180,3.6,360,96.9054
270,0,0,180,709.3,1020.7,180,2.25,3,40.1721
270,0,0,180,709.3,1020.7,180,2.25,7,62.9997
270,0,0,180,709.3,1020.7,180,2.25,28,74.3016
270,0,0,180,709.3,1020.7,180,2.25,90,90.639
270,0,0,180,709.3,1020.7,180,2.25,360,94.6674
180,0,0,270,705.2,1014.8,180,2.25,3,30.1011
180,0,0,270,705.2,1014.8,180,2.25,7,43.1934
180,0,0,270,705.2,1014.8,180,2.25,28,69.1542
180,0,0,270,705.2,1014.8,180,2.25,90,82.1346
180,0,0,270,705.2,1014.8,180,2.25,360,90.1914
90,0,0,360,701.1,1008.9,180,1.35,3,25.2894
90,0,0,360,701.1,1008.9,180,1.35,7,41.0673
90,0,0,360,701.1,1008.9,180,1.35,28,52.3692
90,0,0,360,701.1,1008.9,180,1.35,90,61.0974
90,0,0,360,701.1,1008.9,180,1.35,360,65.9091
474,0,0,0,561,1191,180,4.74,3,43.1
474,0,0,0,561,1191,180,4.74,7,51.5
474,0,0,0,561,1191,180,4.74,28,64.5
474,0,0,0,561,1191,180,4.74,50,73.2
356,0,71.1,47.4,561,1191,180,5.694,3,36.1
356,0,71.1,47.4,561,1191,180,5.694,7,52.6
356,0,71.1,47.4,561,1191,180,5.694,28,77.7
356,0,71.1,47.4,561,1191,180,5.694,50,84.1
356,0,47.4,71.1,561,1191,180,5.2195,3,34.8
356,0,47.4,71.1,561,1191,180,5.2195,7,50.5
356,0,47.4,71.1,561,1191,180,5.2195,28,75.1
356,0,47.4,71.1,561,1191,180,5.2195,50,82.4
356,0,23.7,94.8,561,1191,180,4.745,3,34.5
356,0,23.7,94.8,561,1191,180,4.745,7,48.2
356,0,23.7,94.8,561,1191,180,4.745,28,68.7
356,0,23.7,94.8,561,1191,180,4.745,50,77.5
494,0,0,0,647,1151,158,4.94,3,50.3
494,0,0,0,647,1151,158,4.94,7,53.4
494,0,0,0,647,1151,158,4.94,28,61.5
494,0,0,0,647,1151,158,4.94,90,68.4
444.6,49.4,0,0,647,1151,158,4.94,3,48.1
444.6,49.4,0,0,647,1151,158,4.94,7,54.3
444.6,49.4,0,0,647,1151,158,4.94,28,62.6
444.6,49.4,0,0,647,1151,158,4.94,90,78.6
419.9,74.1,0,0,647,1151,158,4.94,3,47.4
419.9,74.1,0,0,647,1151,158,4.94,7,53.1
419.9,74.1,0,0,647,1151,158,4.94,28,64
419.9,74.1,0,0,647,1151,158,4.94,90,79.5
395.2,98.8,0,0,647,1151,158,4.94,3,45.6
395.2,98.8,0,0,647,1151,158,4.94,7,52.5
395.2,98.8,0,0,647,1151,158,4.94,28,63.2
395.2,98.8,0,0,647,1151,158,4.94,90,78.3
370.5,123.5,0,0,647,1151,158,4.94,3,41.3
370.5,123.5,0,0,647,1151,158,4.94,7,50.2
370.5,123.5,0,0,647,1151,158,4.94,28,60.2
370.5,123.5,0,0,647,1151,158,4.94,90,74.9
479.2,0,14.8,0,647,1151,158,4.94,3,44.9
479.2,0,14.8,0,647,1151,158,4.94,7,53.8
479.2,0,14.8,0,647,1151,158,4.94,28,62.6
479.2,0,14.8,0,647,1151,158,4.94,90,69.7
464.4,0,29.6,0,647,1151,158,4.94,3,46.4
464.4,0,29.6,0,647,1151,158,4.94,7,54.9
464.4,0,29.6,0,647,1151,158,4.94,28,64.7
464.4,0,29.6,0,647,1151,158,4.94,90,73.7
449.5,0,44.5,0,647,1151,158,4.94,3,48.3
449.5,0,44.5,0,647,1151,158,4.94,7,57.6
449.5,0,44.5,0,647,1151,158,4.94,28,66.6
449.5,0,44.5,0,647,1151,158,4.94,90,79.3
434.7,0,59.3,0,647,1151,158,4.94,3,49.2
434.7,0,59.3,0,647,1151,158,4.94,7,58.4
434.7,0,59.3,0,647,1151,158,4.94,28,68.3
434.7,0,59.3,0,647,1151,158,4.94,90,81.2
405.1,74.1,14.8,0,647,1151,158,4.94,3,39.2
405.1,74.1,14.8,0,647,1151,158,4.94,7,53.4
405.1,74.1,14.8,0,647,1151,158,4.94,28,64.7
405.1,74.1,14.8,0,647,1151,158,4.94,90,75.2
390.3,74.1,29.6,0,647,1151,158,4.94,3,39.5
390.3,74.1,29.6,0,647,1151,158,4.94,7,54.1
390.3,74.1,29.6,0,647,1151,158,4.94,28,67.4
390.3,74.1,29.6,0,647,1151,158,4.94,90,76.4
375.4,74.1,44.5,0,647,1151,158,4.94,3,39.6
375.4,74.1,44.5,0,647,1151,158,4.94,7,55.7
375.4,74.1,44.5,0,647,1151,158,4.94,28,72.4
375.4,74.1,44.5,0,647,1151,158,4.94,90,80.2
360.6,74.1,59.3,0,647,1151,158,4.94,3,40
360.6,74.1,59.3,0,647,1151,158,4.94,7,56.9
360.6,74.1,59.3,0,647,1151,158,4.94,28,75.8
360.6,74.1,59.3,0,647,1151,158,4.94,90,82.5
500,0,0,0,647,1203,175,8.17,7,46
500,0,0,0,647,1203,175,8.17,14,52
500,0,0,0,647,1203,175,8.17,28,58
500,0,0,0,647,1203,175,8.17,42,62
500,0,0,0,647,1203,175,8.17,90,64
500,0,0,0,647,1203,175,8.17,365,73
500,0,0,0,647,1203,175,8.17,400,74
470,0,30,0,647,1203,175,9.78,7,50.5
470,0,30,0,647,1203,175,9.78,14,58
470,0,30,0,647,1203,175,9.78,28,65
470,0,30,0,647,1203,175,9.78,42,69
470,0,30,0,647,1203,175,9.78,90,71
470,0,30,0,647,1203,175,9.78,365,73
470,0,30,0,647,1203,175,9.78,400,73
450,0,50,0,647,1203,175,11.71,7,52
450,0,50,0,647,1203,175,11.71,14,61
450,0,50,0,647,1203,175,11.71,28,67.5
450,0,50,0,647,1203,175,11.71,42,71
450,0,50,0,647,1203,175,11.71,90,74
450,0,50,0,647,1203,175,11.71,365,74
450,0,50,0,647,1203,175,11.71,400,73
425,0,75,0,647,1203,175,13.34,7,53
425,0,75,0,647,1203,175,13.34,14,63
425,0,75,0,647,1203,175,13.34,28,70
425,0,75,0,647,1203,175,13.34,42,73
425,0,75,0,647,1203,175,13.34,90,76
425,0,75,0,647,1203,175,13.34,365,75
425,0,75,0,647,1203,175,13.34,400,76
394.4,0,0,98.6,670,1119,168,11.4,1,32.5278
380.8,0,15,95.2,661,1114,167,11.3,1,33.1656
368.8,0,29,92.2,655,1113,167,10.3,1,30.827
358.4,0,44,89.6,652,1118,168,11.4,1,27.3191
428,0,0,107,625,1114,166,11.3,1,29.8703
415.2,0,16,103.8,618,1113,166,11.3,1,29.1262
403.2,0,32,100.8,614,1116,167,12.4,1,40.7129
388,0,48,97,604,1110,166,12.3,1,32.8467
472.8,0,0,118.2,577,1118,166,13.6,1,31.0396
460,0,18,115,572,1122,167,13.7,1,34.4412
446.4,0,36,111.6,565,1123,167,14.9,1,43.9019
431.2,0,53,107.8,558,1121,166,14.8,1,43.1578
527.2,0,0,131.8,517,1122,165,17.8,1,36.3546
512.8,0,20,128.2,512,1126,166,16.5,1,44.5397
492,0,39,123,498,1114,164,16.4,1,42.9452
480,0,59,120,496,1123,166,15.2,1,36.6735
473.6,0,59,118.4,488,1107,163,15,1,50.3862
508,0,20,127,507,1115,164,15.1,1,50.4925
392.8,0,0,98.2,667,1114,167,10.3,1,31.2522
412,0,16,103,614,1105,165,11.2,1,33.5908
357.6,0,0,89.4,700,1163,166,9.3,1,22.5356
347.2,0,13,86.8,696,1165,166,10.3,1,33.2719
335.2,0,27,83.8,688,1160,165,9.3,1,29.8703
326.4,0,40,81.6,687,1168,166,10.3,1,24.6616
385.6,0,0,96.4,662,1158,164,9.1,1,25.2994
378.4,0,15,94.6,664,1172,166,11.2,1,26.8939
361.6,0,29,90.4,649,1155,164,9.1,1,33.4845
347.2,0,43,86.8,640,1148,163,9.1,1,28.8073
420,0,0,105,620,1156,163,11,1,34.2286
409.6,0,16,102.4,618,1163,164,11,1,29.6577
391.2,0,31,97.8,603,1146,162,9.9,1,31.9963
380,0,47,95,599,1150,162,10.9,1,35.5042
465.6,0,0,116.4,576,1165,163,13.4,1,41.457
444.8,0,17,111.2,561,1149,161,10.9,1,36.142
433.6,0,35,108.4,558,1155,162,11,1,32.2089
426.4,0,53,106.6,559,1173,165,13.4,1,44.8586
346.4,0,43,86.6,638,1144,162,10,1,34.7601
387.2,0,31,96.8,597,1134,160,11.9,1,38.4806
444.8,0,17,111.2,561,1149,161,10.9,1,38.7995
430.4,0,34,107.6,554,1147,161,10.9,1,36.3546
394.4,0,0,98.6,670,1119,168,11.4,3,54.1067
380.8,0,15,95.2,661,1114,167,11.3,3,50.5988
368.8,0,29,92.2,655,1113,167,10.3,3,48.7917
358.4,0,44,89.6,652,1118,168,11.4,3,48.6854
428,0,0,107,625,1114,166,11.3,3,54.0004
415.2,0,16,103.8,618,1113,166,11.3,3,52.8311
403.2,0,32,100.8,614,1116,167,12.4,3,57.6146
388,0,48,97,604,1110,166,12.3,3,54.8508
472.8,0,0,118.2,577,1118,166,13.6,3,59.528
460,0,18,115,572,1122,167,13.7,3,60.6973
446.4,0,36,111.6,565,1123,167,14.9,3,66.2249
431.2,0,53,107.8,558,1121,166,14.8,3,65.4808
527.2,0,0,131.8,517,1122,165,17.8,3,66.2249
512.8,0,20,128.2,512,1126,166,16.5,3,65.3745
492,0,39,123,498,1114,164,16.4,3,66.3312
480,0,59,120,496,1123,166,15.2,3,62.6107
473.6,0,59,118.4,488,1107,163,15,3,73.1344
508,0,20,127,507,1115,164,15.1,3,74.9415
392.8,0,0,98.2,667,1114,167,10.3,3,54.0004
412,0,16,103,614,1105,165,11.2,3,59.2091
357.6,0,0,89.4,700,1163,166,9.3,3,44.8586
347.2,0,13,86.8,696,1165,166,10.3,3,50.8114
335.2,0,27,83.8,688,1160,165,9.3,3,47.3035
326.4,0,40,81.6,687,1168,166,10.3,3,46.5594
385.6,0,0,96.4,662,1158,164,9.1,3,46.6657
378.4,0,15,94.6,664,1172,166,11.2,3,52.6185
361.6,0,29,90.4,649,1155,164,9.1,3,49.2169
347.2,0,43,86.8,640,1148,163,9.1,3,44.1145
420,0,0,105,620,1156,163,11,3,57.7209
409.6,0,16,102.4,618,1163,164,11,3,53.6815
391.2,0,31,97.8,603,1146,162,9.9,3,47.9413
380,0,47,95,599,1150,162,10.9,3,54.8508
465.6,0,0,116.4,576,1165,163,13.4,3,64.9493
444.8,0,17,111.2,561,1149,161,10.9,3,58.5713
433.6,0,35,108.4,558,1155,162,11,3,56.8705
426.4,0,53,106.6,559,1173,165,13.4,3,67.7131
346.4,0,43,86.6,638,1144,162,10,3,49.2169
387.2,0,31,96.8,597,1134,160,11.9,3,57.8272
444.8,0,17,111.2,561,1149,161,10.9,3,59.3154
430.4,0,34,107.6,554,1147,161,10.9,3,57.5083
394.4,0,0,98.6,670,1119,168,11.4,7,69.9454
380.8,0,15,95.2,661,1114,167,11.3,7,67.0753
368.8,0,29,92.2,655,1113,167,10.3,7,65.5871
358.4,0,44,89.6,652,1118,168,11.4,7,65.5871
428,0,0,107,625,1114,166,11.3,7,70.9021
415.2,0,16,103.8,618,1113,166,11.3,7,73.9848
403.2,0,32,100.8,614,1116,167,12.4,7,72.284
388,0,48,97,604,1110,166,12.3,7,71.1147
472.8,0,0,118.2,577,1118,166,13.6,7,77.4927
460,0,18,115,572,1122,167,13.7,7,79.4061
446.4,0,36,111.6,565,1123,167,14.9,7,89.1857
431.2,0,53,107.8,558,1121,166,14.8,7,87.166
527.2,0,0,131.8,517,1122,165,17.8,7,86.3156
512.8,0,20,128.2,512,1126,166,16.5,7,85.8904
492,0,39,123,498,1114,164,16.4,7,91.9495
480,0,59,120,496,1123,166,15.2,7,85.4652
473.6,0,59,118.4,488,1107,163,15,7,92.2684
508,0,20,127,507,1115,164,15.1,7,92.2684
392.8,0,0,98.2,667,1114,167,10.3,7,68.032
412,0,16,103,614,1105,165,11.2,7,75.8982
357.6,0,0,89.4,700,1163,166,9.3,7,58.1461
347.2,0,13,86.8,696,1165,166,10.3,7,67.0753
335.2,0,27,83.8,688,1160,165,9.3,7,62.3981
326.4,0,40,81.6,687,1168,166,10.3,7,63.4611
385.6,0,0,96.4,662,1158,164,9.1,7,63.5674
378.4,0,15,94.6,664,1172,166,11.2,7,71.3273
361.6,0,29,90.4,649,1155,164,9.1,7,64.843
347.2,0,43,86.8,640,1148,163,9.1,7,62.1855
420,0,0,105,620,1156,163,11,7,72.0714
409.6,0,16,102.4,618,1163,164,11,7,72.7092
391.2,0,31,97.8,603,1146,162,9.9,7,62.8233
380,0,47,95,599,1150,162,10.9,7,69.5202
465.6,0,0,116.4,576,1165,163,13.4,7,80.1502
444.8,0,17,111.2,561,1149,161,10.9,7,72.9218
433.6,0,35,108.4,558,1155,162,11,7,74.3037
426.4,0,53,106.6,559,1173,165,13.4,7,86.103
346.4,0,43,86.6,638,1144,162,10,7,64.4178
387.2,0,31,96.8,597,1134,160,11.9,7,73.1344
444.8,0,17,111.2,561,1149,161,10.9,7,71.8588
430.4,0,34,107.6,554,1147,161,10.9,7,71.8588
394.4,0,0,98.6,670,1119,168,11.4,28,89.5046
380.8,0,15,95.2,661,1114,167,11.3,28,84.5085
368.8,0,29,92.2,655,1113,167,10.3,28,87.8038
358.4,0,44,89.6,652,1118,168,11.4,28,95.67
428,0,0,107,625,1114,166,11.3,28,87.3786
415.2,0,16,103.8,618,1113,166,11.3,28,88.8668
403.2,0,32,100.8,614,1116,167,12.4,28,92.3747
388,0,48,97,604,1110,166,12.3,28,96.5204
472.8,0,0,118.2,577,1118,166,13.6,28,96.0952
460,0,18,115,572,1122,167,13.7,28,97.5834
446.4,0,36,111.6,565,1123,167,14.9,28,106.9378
431.2,0,53,107.8,558,1121,166,14.8,28,113.6347
527.2,0,0,131.8,517,1122,165,17.8,28,101.3039
512.8,0,20,128.2,512,1126,166,16.5,28,118.2056
492,0,39,123,498,1114,164,16.4,28,113.8473
480,0,59,120,496,1123,166,15.2,28,107.7882
473.6,0,59,118.4,488,1107,163,15,28,96.6267
508,0,20,127,507,1115,164,15.1,28,105.0244
392.8,0,0,98.2,667,1114,167,10.3,28,87.4849
412,0,16,103,614,1105,165,11.2,28,100.8787
357.6,0,0,89.4,700,1163,166,9.3,28,78.0242
347.2,0,13,86.8,696,1165,166,10.3,28,82.914
335.2,0,27,83.8,688,1160,165,9.3,28,85.6778
326.4,0,40,81.6,687,1168,166,10.3,28,88.3353
385.6,0,0,96.4,662,1158,164,9.1,28,78.0242
378.4,0,15,94.6,664,1172,166,11.2,28,87.166
361.6,0,29,90.4,649,1155,164,9.1,28,84.6148
347.2,0,43,86.8,640,1148,163,9.1,28,80.3628
420,0,0,105,620,1156,163,11,28,87.8038
409.6,0,16,102.4,618,1163,164,11,28,85.7841
391.2,0,31,97.8,603,1146,162,9.9,28,82.914
380,0,47,95,599,1150,162,10.9,28,91.5243
465.6,0,0,116.4,576,1165,163,13.4,28,100.6661
444.8,0,17,111.2,561,1149,161,10.9,28,88.229
433.6,0,35,108.4,558,1155,162,11,28,89.9298
426.4,0,53,106.6,559,1173,165,13.4,28,107.1504
346.4,0,43,86.6,638,1144,162,10,28,67.0753
387.2,0,31,96.8,597,1134,160,11.9,28,95.3511
444.8,0,17,111.2,561,1149,161,10.9,28,79.5124
430.4,0,34,107.6,554,1147,161,10.9,28,94.5007
394.4,0,0,98.6,670,1119,168,11.4,56,95.0322
380.8,0,15,95.2,661,1114,167,11.3,56,92.481
368.8,0,29,92.2,655,1113,167,10.3,56,92.9062
358.4,0,44,89.6,652,1118,168,11.4,56,98.1149
428,0,0,107,625,1114,166,11.3,56,91.7369
415.2,0,16,103.8,618,1113,166,11.3,56,90.0361
403.2,0,32,100.8,614,1116,167,12.4,56,93.3314
388,0,48,97,604,1110,166,12.3,56,98.859
472.8,0,0,118.2,577,1118,166,13.6,56,99.4968
460,0,18,115,572,1122,167,13.7,56,105.237
446.4,0,36,111.6,565,1123,167,14.9,56,117.1426
431.2,0,53,107.8,558,1121,166,14.8,56,118.0993
527.2,0,0,131.8,517,1122,165,17.8,56,103.3236
512.8,0,20,128.2,512,1126,166,16.5,56,120.8631
492,0,39,123,498,1114,164,16.4,56,116.7174
480,0,59,120,496,1123,166,15.2,56,108.8512
473.6,0,59,118.4,488,1107,163,15,56,106.1937
508,0,20,127,507,1115,164,15.1,56,112.3591
392.8,0,0,98.2,667,1114,167,10.3,56,92.0558
412,0,16,103,614,1105,165,11.2,56,103.5362
357.6,0,0,89.4,700,1163,166,9.3,56,86.5282
347.2,0,13,86.8,696,1165,166,10.3,56,91.3117
335.2,0,27,83.8,688,1160,165,9.3,56,94.607
326.4,0,40,81.6,687,1168,166,10.3,56,89.9298
385.6,0,0,96.4,662,1158,164,9.1,56,85.1463
378.4,0,15,94.6,664,1172,166,11.2,56,93.3314
361.6,0,29,90.4,649,1155,164,9.1,56,90.8865
347.2,0,43,86.8,640,1148,163,9.1,56,83.977
420,0,0,105,620,1156,163,11,56,93.6503
409.6,0,16,102.4,618,1163,164,11,56,91.3117
391.2,0,31,97.8,603,1146,162,9.9,56,96.5204
380,0,47,95,599,1150,162,10.9,56,96.9456
465.6,0,0,116.4,576,1165,163,13.4,56,103.0047
444.8,0,17,111.2,561,1149,161,10.9,56,93.6503
433.6,0,35,108.4,558,1155,162,11,56,94.0755
426.4,0,53,106.6,559,1173,165,13.4,56,104.5992
346.4,0,43,86.6,638,1144,162,10,56,87.3786
387.2,0,31,96.8,597,1134,160,11.9,56,99.4968
444.8,0,17,111.2,561,1149,161,10.9,56,90.9928
430.4,0,34,107.6,554,1147,161,10.9,56,95.3511
